,avoir,dire,voir,faire,pouvoir,vouloir,jeune,savoir,aller,devoir,regarder,croire,connaître,être,venir,trouver,prendre,petit,aimer,répondre,demander,mettre,parler,suivre,entendre,sentir,comprendre,penser,attendre,tenir,laisser,cher,pauvre,apercevoir,quitter,lever,sortir,passer,reprendre,revenir,donner,chercher,appeler,entrer,rester,arriver,sembler,arrêter,reconnaître,paraître,continuer,demande,retrouver,prier,ouvrir,rencontrer,écrier,tourner,partir,recevoir,songer,interrompre,murmurer,lire,répéter,rendre,vieux,apprendre,revoir,interroger,essayer,ignorer,jeter,écouter,saisir,espérer,remercier,montrer,considérer,ajouter,sourire,tendre,envoyer,bon,sûr,porter,perdre,oublier,conduire,craindre,avancer,demeurer,seul,rejoindre,poursuivre,remarquer,asseoir,tuer,devenir,grand
1955_Delly_Ourida.book --- mme de varouze,0.037800687285223365,0.061855670103092786,0.041237113402061855,0.020618556701030927,0.020618556701030927,0.01718213058419244,0.003436426116838488,0.027491408934707903,0.024054982817869417,0.010309278350515464,0.006872852233676976,0.013745704467353952,0.010309278350515464,0.003436426116838488,0.010309278350515464,0.003436426116838488,0.010309278350515464,0.010309278350515464,0.003436426116838488,0.006872852233676976,0.010309278350515464,0.010309278350515464,0.003436426116838488,0.006872852233676976,0.006872852233676976,0.0,0.0,0.003436426116838488,0.006872852233676976,0.024054982817869417,0.003436426116838488,0.010309278350515464,0.006872852233676976,0.006872852233676976,0.003436426116838488,0.0,0.003436426116838488,0.003436426116838488,0.0,0.003436426116838488,0.006872852233676976,0.003436426116838488,0.006872852233676976,0.006872852233676976,0.003436426116838488,0.003436426116838488,0.0,0.0,0.0,0.0,0.0,0.003436426116838488,0.0,0.0,0.003436426116838488,0.006872852233676976,0.0,0.0,0.0,0.003436426116838488,0.003436426116838488,0.0,0.006872852233676976,0.006872852233676976,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.003436426116838488,0.0,0.0,0.010309278350515464,0.003436426116838488,0.003436426116838488,0.0,0.003436426116838488,0.0,0.0,0.0,0.006872852233676976,0.0,0.003436426116838488,0.0,0.0,0.006872852233676976,0.0,0.003436426116838488,0.0,0.0,0.0,0.0,0.0,0.0,0.003436426116838488,0.003436426116838488,0.0
1955_Delly_Ourida.book --- mlle luce,0.054455445544554455,0.024752475247524754,0.039603960396039604,0.019801980198019802,0.039603960396039604,0.009900990099009901,0.0049504950495049506,0.034653465346534656,0.009900990099009901,0.009900990099009901,0.0049504950495049506,0.0,0.0049504950495049506,0.009900990099009901,0.009900990099009901,0.009900990099009901,0.0,0.0297029702970297,0.0,0.0049504950495049506,0.0,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0,0.009900990099009901,0.0049504950495049506,0.024752475247524754,0.0049504950495049506,0.0297029702970297,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0049504950495049506,0.0,0.0,0.0,0.01485148514851485,0.0,0.009900990099009901,0.0,0.0049504950495049506,0.0,0.0,0.0,0.019801980198019802,0.0049504950495049506,0.009900990099009901,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0,0.0049504950495049506,0.009900990099009901,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0,0.009900990099009901,0.0049504950495049506,0.0,0.0,0.0049504950495049506,0.0,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0049504950495049506,0.0,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.0,0.0049504950495049506
1955_Delly_Ourida.book --- mme lambert,0.0457516339869281,0.032679738562091505,0.013071895424836602,0.013071895424836602,0.0392156862745098,0.013071895424836602,0.058823529411764705,0.006535947712418301,0.0,0.006535947712418301,0.0,0.0,0.006535947712418301,0.013071895424836602,0.006535947712418301,0.006535947712418301,0.006535947712418301,0.0457516339869281,0.006535947712418301,0.006535947712418301,0.006535947712418301,0.006535947712418301,0.013071895424836602,0.0,0.006535947712418301,0.006535947712418301,0.0196078431372549,0.0,0.0,0.006535947712418301,0.0,0.0,0.05228758169934641,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.06535947712418301,0.0,0.013071895424836602,0.006535947712418301,0.0196078431372549,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.006535947712418301,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.006535947712418301,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,0.0
1955_Delly_Ourida.book --- marcien,0.06451612903225806,0.025806451612903226,0.012903225806451613,0.01935483870967742,0.012903225806451613,0.07741935483870968,0.0,0.0064516129032258064,0.012903225806451613,0.0064516129032258064,0.0064516129032258064,0.0,0.012903225806451613,0.0064516129032258064,0.012903225806451613,0.01935483870967742,0.0,0.012903225806451613,0.012903225806451613,0.0,0.012903225806451613,0.0064516129032258064,0.012903225806451613,0.0,0.0064516129032258064,0.012903225806451613,0.0,0.012903225806451613,0.0,0.0,0.0,0.07741935483870968,0.03870967741935484,0.0,0.0064516129032258064,0.0,0.0064516129032258064,0.0064516129032258064,0.0,0.0064516129032258064,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0064516129032258064,0.0064516129032258064,0.0,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012903225806451613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932_Simenon-Georges_Le-Fou-de-Bergerac.book --- maigret,0.07471852610030706,0.016376663254861822,0.048106448311156604,0.021494370522006142,0.01842374616171955,0.016376663254861822,0.0010235414534288639,0.015353121801432957,0.01842374616171955,0.01330603889457523,0.04503582395087001,0.009211873080859774,0.016376663254861822,0.016376663254861822,0.01023541453428864,0.009211873080859774,0.015353121801432957,0.0020470829068577278,0.0020470829068577278,0.0020470829068577278,0.008188331627430911,0.006141248720573183,0.01023541453428864,0.0030706243602865915,0.008188331627430911,0.009211873080859774,0.007164790174002047,0.007164790174002047,0.0020470829068577278,0.006141248720573183,0.0040941658137154556,0.0,0.0030706243602865915,0.00511770726714432,0.0,0.00511770726714432,0.0010235414534288639,0.0020470829068577278,0.0040941658137154556,0.0020470829068577278,0.0020470829068577278,0.0030706243602865915,0.0030706243602865915,0.0020470829068577278,0.007164790174002047,0.0010235414534288639,0.0,0.006141248720573183,0.0010235414534288639,0.0020470829068577278,0.0030706243602865915,0.00511770726714432,0.0030706243602865915,0.0040941658137154556,0.00511770726714432,0.0020470829068577278,0.0,0.0030706243602865915,0.0,0.00511770726714432,0.0,0.0020470829068577278,0.0030706243602865915,0.0,0.0040941658137154556,0.0020470829068577278,0.0,0.0010235414534288639,0.0020470829068577278,0.0,0.00511770726714432,0.0010235414534288639,0.0020470829068577278,0.0040941658137154556,0.0030706243602865915,0.0,0.0010235414534288639,0.0,0.0,0.0,0.006141248720573183,0.0020470829068577278,0.0010235414534288639,0.0,0.0,0.0,0.0010235414534288639,0.0,0.0020470829068577278,0.0,0.0010235414534288639,0.0,0.0030706243602865915,0.0010235414534288639,0.0030706243602865915,0.0030706243602865915,0.0020470829068577278,0.0,0.0020470829068577278,0.0010235414534288639
1932_Simenon-Georges_Le-Fou-de-Bergerac.book --- rivaud,0.08453237410071943,0.017985611510791366,0.03776978417266187,0.025179856115107913,0.019784172661870502,0.0341726618705036,0.00539568345323741,0.007194244604316547,0.02158273381294964,0.017985611510791366,0.012589928057553957,0.01079136690647482,0.007194244604316547,0.023381294964028777,0.017985611510791366,0.01618705035971223,0.008992805755395683,0.00539568345323741,0.01079136690647482,0.0035971223021582736,0.0,0.0035971223021582736,0.008992805755395683,0.0035971223021582736,0.008992805755395683,0.007194244604316547,0.008992805755395683,0.0017985611510791368,0.0017985611510791368,0.00539568345323741,0.0035971223021582736,0.0,0.0017985611510791368,0.0035971223021582736,0.0,0.0,0.0017985611510791368,0.00539568345323741,0.0,0.012589928057553957,0.0017985611510791368,0.0017985611510791368,0.007194244604316547,0.008992805755395683,0.0035971223021582736,0.0035971223021582736,0.0,0.0017985611510791368,0.0035971223021582736,0.0017985611510791368,0.0,0.0035971223021582736,0.0035971223021582736,0.0,0.0,0.0017985611510791368,0.0,0.0017985611510791368,0.0035971223021582736,0.0035971223021582736,0.0,0.0017985611510791368,0.0017985611510791368,0.0017985611510791368,0.0017985611510791368,0.00539568345323741,0.01079136690647482,0.0,0.0,0.0,0.0,0.0,0.0,0.0017985611510791368,0.0,0.0035971223021582736,0.0,0.0,0.0017985611510791368,0.0,0.0,0.0017985611510791368,0.007194244604316547,0.0017985611510791368,0.0035971223021582736,0.0,0.0035971223021582736,0.0017985611510791368,0.0,0.0,0.0,0.0,0.0035971223021582736,0.0,0.0,0.0,0.0,0.0035971223021582736,0.0035971223021582736,0.0017985611510791368
1932_Simenon-Georges_Le-Fou-de-Bergerac.book --- leduc,0.0825147347740668,0.03536345776031434,0.05304518664047151,0.019646365422396856,0.007858546168958742,0.0275049115913556,0.003929273084479371,0.03143418467583497,0.019646365422396856,0.025540275049115914,0.03536345776031434,0.021611001964636542,0.003929273084479371,0.009823182711198428,0.01768172888015717,0.003929273084479371,0.007858546168958742,0.0,0.003929273084479371,0.0,0.005893909626719057,0.0137524557956778,0.015717092337917484,0.003929273084479371,0.0019646365422396855,0.003929273084479371,0.005893909626719057,0.0019646365422396855,0.011787819253438114,0.003929273084479371,0.003929273084479371,0.0019646365422396855,0.005893909626719057,0.0019646365422396855,0.007858546168958742,0.0019646365422396855,0.011787819253438114,0.005893909626719057,0.0019646365422396855,0.003929273084479371,0.0019646365422396855,0.005893909626719057,0.0,0.007858546168958742,0.005893909626719057,0.023575638506876228,0.0,0.0019646365422396855,0.0019646365422396855,0.003929273084479371,0.0019646365422396855,0.0,0.0,0.009823182711198428,0.0,0.005893909626719057,0.0,0.0019646365422396855,0.0,0.005893909626719057,0.0,0.0,0.003929273084479371,0.0019646365422396855,0.0019646365422396855,0.0,0.003929273084479371,0.0,0.0,0.0,0.0019646365422396855,0.0019646365422396855,0.0019646365422396855,0.0,0.0,0.007858546168958742,0.003929273084479371,0.003929273084479371,0.0,0.0,0.0,0.005893909626719057,0.007858546168958742,0.0,0.0,0.003929273084479371,0.0,0.0019646365422396855,0.003929273084479371,0.0,0.0,0.0,0.0019646365422396855,0.0,0.0019646365422396855,0.0019646365422396855,0.0019646365422396855,0.0,0.0,0.0
1932_Simenon-Georges_Le-Fou-de-Bergerac.book --- mme maigret,0.03908794788273615,0.019543973941368076,0.03908794788273615,0.016286644951140065,0.03257328990228013,0.013029315960912053,0.009771986970684038,0.019543973941368076,0.02280130293159609,0.029315960912052116,0.04560260586319218,0.016286644951140065,0.006514657980456026,0.009771986970684038,0.019543973941368076,0.006514657980456026,0.006514657980456026,0.0,0.0,0.009771986970684038,0.006514657980456026,0.009771986970684038,0.006514657980456026,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.019543973941368076,0.0,0.02280130293159609,0.003257328990228013,0.006514657980456026,0.0,0.0,0.006514657980456026,0.003257328990228013,0.006514657980456026,0.009771986970684038,0.003257328990228013,0.0,0.0,0.0,0.0,0.003257328990228013,0.013029315960912053,0.006514657980456026,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.003257328990228013,0.009771986970684038,0.0,0.006514657980456026,0.003257328990228013,0.006514657980456026,0.0,0.009771986970684038,0.003257328990228013,0.003257328990228013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003257328990228013,0.0,0.0,0.003257328990228013,0.006514657980456026,0.0,0.003257328990228013,0.0,0.0,0.0,0.003257328990228013,0.0,0.0,0.0,0.0,0.0,0.003257328990228013,0.0,0.0,0.0,0.003257328990228013,0.0,0.0,0.0,0.0,0.0,0.006514657980456026,0.003257328990228013,0.0,0.0,0.0
1932_Simenon-Georges_Le-Fou-de-Bergerac.book --- rosalie,0.08280254777070063,0.03184713375796178,0.03184713375796178,0.03184713375796178,0.0,0.012738853503184714,0.006369426751592357,0.03184713375796178,0.012738853503184714,0.006369426751592357,0.03821656050955414,0.012738853503184714,0.006369426751592357,0.006369426751592357,0.012738853503184714,0.006369426751592357,0.012738853503184714,0.0,0.0,0.0,0.006369426751592357,0.006369426751592357,0.01910828025477707,0.0,0.0,0.006369426751592357,0.0,0.006369426751592357,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.006369426751592357,0.006369426751592357,0.0,0.0,0.0,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.006369426751592357,0.01910828025477707,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.0,0.0,0.006369426751592357,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012738853503184714,0.012738853503184714,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.006369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932_Simenon-Georges_Le-Fou-de-Bergerac.book --- françoise,0.07746478873239436,0.04225352112676056,0.035211267605633804,0.02112676056338028,0.014084507042253521,0.04225352112676056,0.035211267605633804,0.028169014084507043,0.04225352112676056,0.02112676056338028,0.014084507042253521,0.014084507042253521,0.007042253521126761,0.0,0.02112676056338028,0.014084507042253521,0.0,0.007042253521126761,0.02112676056338028,0.007042253521126761,0.0,0.014084507042253521,0.007042253521126761,0.0,0.0,0.007042253521126761,0.0,0.0,0.007042253521126761,0.014084507042253521,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.02112676056338028,0.007042253521126761,0.0,0.007042253521126761,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.014084507042253521,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.007042253521126761,0.007042253521126761,0.0,0.0
1932_Simenon-Georges_Le-Fou-de-Bergerac.book --- m. duhourceau,0.03759398496240601,0.022556390977443608,0.045112781954887216,0.015037593984962405,0.015037593984962405,0.015037593984962405,0.0,0.03759398496240601,0.05263157894736842,0.007518796992481203,0.022556390977443608,0.022556390977443608,0.022556390977443608,0.022556390977443608,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.022556390977443608,0.0,0.007518796992481203,0.015037593984962405,0.0,0.0,0.0,0.022556390977443608,0.0,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.022556390977443608,0.007518796992481203,0.015037593984962405,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.022556390977443608,0.0,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.015037593984962405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.015037593984962405,0.0,0.0,0.0,0.0,0.015037593984962405,0.0,0.007518796992481203,0.0,0.007518796992481203,0.0,0.007518796992481203,0.0
1932_Simenon-Georges_Le-Fou-de-Bergerac.book --- germaine,0.04819277108433735,0.012048192771084338,0.012048192771084338,0.024096385542168676,0.0,0.04819277108433735,0.012048192771084338,0.012048192771084338,0.0,0.024096385542168676,0.03614457831325301,0.0,0.012048192771084338,0.04819277108433735,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.024096385542168676,0.012048192771084338,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0,0.012048192771084338,0.0,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932_Simenon-Georges_Le-Fou-de-Bergerac.book --- char9,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932_Simenon-Georges_Le-Fou-de-Bergerac.book --- char10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957_Malet-Leo_Boulevard-ossements.book --- hélène,0.042584434654919234,0.03671071953010279,0.022026431718061675,0.0381791483113069,0.01908957415565345,0.020558002936857563,0.007342143906020558,0.032305433186490456,0.024963289280469897,0.014684287812041116,0.010279001468428781,0.01762114537444934,0.014684287812041116,0.014684287812041116,0.007342143906020558,0.00881057268722467,0.010279001468428781,0.005873715124816446,0.004405286343612335,0.005873715124816446,0.007342143906020558,0.005873715124816446,0.005873715124816446,0.002936857562408223,0.005873715124816446,0.002936857562408223,0.0014684287812041115,0.005873715124816446,0.004405286343612335,0.004405286343612335,0.0,0.002936857562408223,0.0,0.011747430249632892,0.002936857562408223,0.00881057268722467,0.004405286343612335,0.007342143906020558,0.004405286343612335,0.0014684287812041115,0.002936857562408223,0.0,0.010279001468428781,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.0014684287812041115,0.0,0.0,0.0014684287812041115,0.002936857562408223,0.013215859030837005,0.0,0.004405286343612335,0.004405286343612335,0.004405286343612335,0.0014684287812041115,0.0,0.0014684287812041115,0.0014684287812041115,0.0,0.0,0.0,0.007342143906020558,0.005873715124816446,0.0014684287812041115,0.0014684287812041115,0.002936857562408223,0.0014684287812041115,0.0014684287812041115,0.005873715124816446,0.004405286343612335,0.005873715124816446,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0014684287812041115,0.005873715124816446,0.00881057268722467,0.004405286343612335,0.0,0.0014684287812041115,0.0,0.002936857562408223,0.0,0.0,0.0,0.0,0.0,0.0,0.002936857562408223,0.002936857562408223,0.0014684287812041115,0.0,0.0,0.0014684287812041115,0.0014684287812041115
1957_Malet-Leo_Boulevard-ossements.book --- omer goldy,0.030612244897959183,0.03231292517006803,0.015306122448979591,0.013605442176870748,0.02891156462585034,0.02891156462585034,0.0,0.03741496598639456,0.02891156462585034,0.022108843537414966,0.006802721088435374,0.03231292517006803,0.013605442176870748,0.008503401360544218,0.006802721088435374,0.00510204081632653,0.008503401360544218,0.003401360544217687,0.0017006802721088435,0.01020408163265306,0.0017006802721088435,0.003401360544217687,0.003401360544217687,0.0017006802721088435,0.006802721088435374,0.006802721088435374,0.008503401360544218,0.008503401360544218,0.01020408163265306,0.01020408163265306,0.003401360544217687,0.0,0.0,0.003401360544217687,0.0,0.003401360544217687,0.00510204081632653,0.0017006802721088435,0.008503401360544218,0.0,0.003401360544217687,0.0017006802721088435,0.003401360544217687,0.003401360544217687,0.0,0.0017006802721088435,0.0017006802721088435,0.0,0.003401360544217687,0.0,0.00510204081632653,0.006802721088435374,0.0017006802721088435,0.003401360544217687,0.00510204081632653,0.0017006802721088435,0.0,0.0,0.0017006802721088435,0.0,0.0017006802721088435,0.0017006802721088435,0.0,0.003401360544217687,0.0,0.003401360544217687,0.0,0.0017006802721088435,0.0,0.0017006802721088435,0.0017006802721088435,0.0017006802721088435,0.0017006802721088435,0.0,0.0,0.00510204081632653,0.003401360544217687,0.0017006802721088435,0.0017006802721088435,0.0017006802721088435,0.0,0.00510204081632653,0.006802721088435374,0.0,0.0017006802721088435,0.0,0.0017006802721088435,0.0017006802721088435,0.0,0.0017006802721088435,0.0,0.0,0.003401360544217687,0.0,0.00510204081632653,0.0,0.0,0.0,0.0017006802721088435,0.0
1957_Malet-Leo_Boulevard-ossements.book --- tchang - pou,0.05123674911660778,0.045936395759717315,0.038869257950530034,0.037102473498233215,0.019434628975265017,0.024734982332155476,0.0088339222614841,0.030035335689045935,0.024734982332155476,0.0088339222614841,0.0017667844522968198,0.015901060070671377,0.022968197879858657,0.015901060070671377,0.014134275618374558,0.019434628975265017,0.0088339222614841,0.0017667844522968198,0.0017667844522968198,0.01060070671378092,0.0017667844522968198,0.0035335689045936395,0.0035335689045936395,0.0017667844522968198,0.007067137809187279,0.0017667844522968198,0.0035335689045936395,0.007067137809187279,0.0017667844522968198,0.0035335689045936395,0.01060070671378092,0.0017667844522968198,0.0,0.0017667844522968198,0.0017667844522968198,0.007067137809187279,0.01060070671378092,0.0017667844522968198,0.0017667844522968198,0.0035335689045936395,0.00530035335689046,0.0017667844522968198,0.0017667844522968198,0.0035335689045936395,0.0,0.0,0.007067137809187279,0.0,0.00530035335689046,0.0035335689045936395,0.0017667844522968198,0.0035335689045936395,0.0035335689045936395,0.0,0.0017667844522968198,0.0,0.0,0.0,0.0017667844522968198,0.0017667844522968198,0.0,0.0,0.0,0.0035335689045936395,0.0035335689045936395,0.0,0.0035335689045936395,0.0035335689045936395,0.0,0.0,0.0017667844522968198,0.0017667844522968198,0.0,0.0,0.0035335689045936395,0.0,0.0,0.0,0.0,0.0017667844522968198,0.0,0.0035335689045936395,0.0,0.0017667844522968198,0.0,0.0,0.0017667844522968198,0.0,0.0,0.0017667844522968198,0.0,0.0017667844522968198,0.0035335689045936395,0.0017667844522968198,0.0017667844522968198,0.0,0.0035335689045936395,0.0,0.0,0.0
1957_Malet-Leo_Boulevard-ossements.book --- sonia,0.025590551181102362,0.04133858267716536,0.015748031496062992,0.027559055118110236,0.01968503937007874,0.01968503937007874,0.003937007874015748,0.031496062992125984,0.015748031496062992,0.00984251968503937,0.023622047244094488,0.017716535433070866,0.00984251968503937,0.011811023622047244,0.007874015748031496,0.003937007874015748,0.011811023622047244,0.001968503937007874,0.005905511811023622,0.005905511811023622,0.003937007874015748,0.00984251968503937,0.003937007874015748,0.013779527559055118,0.001968503937007874,0.00984251968503937,0.005905511811023622,0.001968503937007874,0.0,0.00984251968503937,0.003937007874015748,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.0,0.003937007874015748,0.007874015748031496,0.007874015748031496,0.003937007874015748,0.001968503937007874,0.001968503937007874,0.0,0.001968503937007874,0.0,0.001968503937007874,0.0,0.0,0.0,0.001968503937007874,0.0,0.005905511811023622,0.005905511811023622,0.001968503937007874,0.003937007874015748,0.001968503937007874,0.001968503937007874,0.0,0.0,0.001968503937007874,0.003937007874015748,0.001968503937007874,0.005905511811023622,0.0,0.001968503937007874,0.0,0.0,0.0,0.0,0.0,0.0,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.0,0.001968503937007874,0.001968503937007874,0.005905511811023622,0.0,0.0,0.0,0.007874015748031496,0.003937007874015748,0.007874015748031496,0.003937007874015748,0.0,0.0,0.003937007874015748,0.003937007874015748,0.0,0.001968503937007874,0.0,0.0,0.003937007874015748,0.0,0.001968503937007874,0.0,0.001968503937007874,0.0,0.0,0.0
1957_Malet-Leo_Boulevard-ossements.book --- natacha,0.02349869451697128,0.05483028720626632,0.007832898172323759,0.020887728459530026,0.020887728459530026,0.033942558746736295,0.0026109660574412533,0.05221932114882506,0.031331592689295036,0.020887728459530026,0.020887728459530026,0.007832898172323759,0.02349869451697128,0.0,0.007832898172323759,0.0026109660574412533,0.0026109660574412533,0.0,0.005221932114882507,0.005221932114882507,0.0026109660574412533,0.007832898172323759,0.005221932114882507,0.007832898172323759,0.007832898172323759,0.0026109660574412533,0.007832898172323759,0.015665796344647518,0.007832898172323759,0.010443864229765013,0.005221932114882507,0.0026109660574412533,0.0,0.013054830287206266,0.0026109660574412533,0.010443864229765013,0.010443864229765013,0.0026109660574412533,0.0026109660574412533,0.005221932114882507,0.0026109660574412533,0.0,0.005221932114882507,0.0026109660574412533,0.0,0.007832898172323759,0.0,0.0,0.0,0.0,0.0026109660574412533,0.007832898172323759,0.0,0.005221932114882507,0.0,0.0,0.0,0.0,0.0,0.0026109660574412533,0.0,0.007832898172323759,0.0,0.0,0.013054830287206266,0.0026109660574412533,0.0,0.0026109660574412533,0.0,0.0,0.0,0.010443864229765013,0.0026109660574412533,0.0,0.0026109660574412533,0.0026109660574412533,0.0,0.0,0.0,0.007832898172323759,0.0026109660574412533,0.0,0.0,0.005221932114882507,0.0,0.0,0.0026109660574412533,0.0,0.0,0.0,0.0,0.005221932114882507,0.0026109660574412533,0.0,0.005221932114882507,0.0026109660574412533,0.0026109660574412533,0.0,0.0,0.0
